Date,Price,Open,High,Low,Vol.,Change %
21-Mar-13,718.2,720.75,723.62,715.5,4.97M,0.25
20-Mar-13,716.41,716.2,718.67,706.89,4.50M,0.34
19-Mar-13,714,718.75,721.55,710.27,5.99M,-0.17
18-Mar-13,715.19,716.56,722.5,712.75,3.22M,-0.61
15-Mar-13,719.56,719.09,727.91,717.01,3.63M,0.14
14-Mar-13,718.52,716.5,722.23,710.73,4.17M,0.37
13-Mar-13,715.86,722.5,722.5,712.52,5.37M,-1.87
12-Mar-13,729.52,735,736.17,728,2.86M,-0.94
11-Mar-13,736.44,745.45,747.5,732.5,2.43M,-0.82
8-Mar-13,742.56,747,747.25,739.31,3.08M,-1.14
7-Mar-13,751.09,745.31,752.45,745,6.86M,1.15
6-Mar-13,742.52,736.75,744.17,731.56,6.10M,1.67
5-Mar-13,730.33,731.14,734.85,728.31,3.59M,0.62
4-Mar-13,725.86,731.5,735.62,718.04,5.05M,-0.36
1-Mar-13,728.45,728.5,740.35,723,4.21M,0.23
28-Feb-13,726.75,728.83,733.96,721.35,5.90M,-0.12
27-Feb-13,727.64,737,737,725.52,3.51M,-1.66
26-Feb-13,739.95,729,742.35,729,6.09M,1.44
25-Feb-13,729.45,717.5,730.5,716.9,5.23M,2.72
22-Feb-13,710.14,699.67,713.75,699.27,4.35M,1.17
21-Feb-13,701.95,700.4,704.98,698.29,2.78M,-0.41
20-Feb-13,704.86,706.31,708.09,702.12,2.77M,-0.04
19-Feb-13,705.11,695.02,706.25,691.76,2.32M,1.45
18-Feb-13,695.02,695.75,696.67,690.75,1.38M,-0.31
15-Feb-13,697.15,697.5,702.12,694.08,2.60M,-0.86
14-Feb-13,703.19,698.6,707,698.59,3.45M,0.83
13-Feb-13,697.39,689.25,699.29,686.25,3.16M,1.25
12-Feb-13,688.81,692.5,693.52,685.44,2.22M,-1.32
11-Feb-13,698.01,700.31,703.74,696.23,3.70M,0.09
8-Feb-13,697.36,695.79,704.17,693.06,2.74M,0
7-Feb-13,697.38,696.5,699.75,695.01,5.35M,0.49
6-Feb-13,694,693.81,697.01,688.96,4.55M,0.73
5-Feb-13,688.98,690.81,695.59,686.39,3.08M,-0.42
4-Feb-13,691.9,695.25,697.5,686.25,3.75M,-0.12
1-Feb-13,692.74,697.77,700.48,688,3.95M,-0.67
31-Jan-13,697.38,698,701.77,692.5,8.74M,-0.04
30-Jan-13,697.66,701.19,701.49,695.14,3.40M,-0.3
29-Jan-13,699.75,701.5,706.25,697.14,3.10M,-0.41
28-Jan-13,702.66,703,706.9,700.25,3.36M,-0.14
25-Jan-13,703.66,702.5,707,697.79,4.22M,0.59
24-Jan-13,699.55,702.5,707,697.69,5.61M,0.31
23-Jan-13,697.4,695.25,699.5,695.25,3.73M,0.22
22-Jan-13,695.89,698.4,699.66,694.25,2.56M,-0.46
21-Jan-13,699.08,690.76,702.65,690.76,2.95M,0.3
18-Jan-13,697.01,701.25,702.5,694.36,3.65M,-0.35
17-Jan-13,699.49,698,701.66,694.8,5.88M,1.1
16-Jan-13,691.86,695.25,697.2,688.88,5.83M,-0.7
15-Jan-13,696.76,701.5,702.36,693.62,10.19M,-0.69
14-Jan-13,701.62,689.95,709.24,688.06,25.46M,3.48
11-Jan-13,678.02,630.25,680.5,630.25,46.43M,16.78
10-Jan-13,580.58,582.75,585.66,577.3,5.45M,-0.37
9-Jan-13,582.75,585.05,590.45,580.83,3.07M,-0.55
8-Jan-13,586,591.25,591.99,580.88,6.43M,-1.3
7-Jan-13,593.7,587.77,594.98,583.89,4.38M,1.07
4-Jan-13,587.39,587.1,588.74,583,4.23M,0.5
3-Jan-13,584.48,578.75,587.21,577.75,5.30M,1.24
2-Jan-13,577.3,579.05,582,575.88,2.17M,0.02
1-Jan-13,577.21,581.9,582.48,576.39,1.48M,-0.42
31-Dec-12,579.67,578.75,581.02,575.92,1.73M,-0.19
28-Dec-12,580.8,575.52,581.38,572.11,3.53M,1.55
27-Dec-12,571.94,581.95,582.25,569.16,4.06M,-1.19
26-Dec-12,578.81,580.75,582.73,576.09,1.63M,-0.3
24-Dec-12,580.58,580.27,582.1,578.25,2.16M,1.11
21-Dec-12,574.21,574.75,580.33,571.7,3.46M,-0.12
20-Dec-12,574.9,576.52,577.5,569.5,4.22M,0.15
19-Dec-12,574.04,568.5,574.98,567.51,5.00M,1.11
18-Dec-12,567.75,565,568.55,561.25,4.15M,0.21
17-Dec-12,566.56,566.75,572.96,564.24,5.48M,-0.55
14-Dec-12,569.7,568.25,573.76,566.5,4.25M,-0.21
13-Dec-12,570.89,576.24,578.41,568.1,4.98M,-0.62
12-Dec-12,574.45,577.5,580.95,571.56,7.68M,0.16
11-Dec-12,573.51,579,584.01,570.71,5.69M,-0.84
10-Dec-12,578.39,580.24,586,574.75,3.41M,-0.33
7-Dec-12,580.29,580.25,587.12,577.77,4.74M,-0.73
6-Dec-12,584.58,598.5,598.5,578.49,5.51M,-1.85
5-Dec-12,595.62,607.25,607.5,594.38,7.00M,-2.25
4-Dec-12,609.36,607.25,611.75,603.75,2.26M,-0.07
3-Dec-12,609.79,609.25,613.25,606.09,2.60M,0.1
30-Nov-12,609.21,610.4,619.11,606.26,3.53M,-0.34
29-Nov-12,611.31,612.5,614.81,606.62,5.18M,-1.03
27-Nov-12,617.66,605.5,620,605.46,2.86M,2.2
26-Nov-12,604.35,597.69,605.25,597.69,1.89M,1.68
23-Nov-12,594.39,595.5,599.75,589.26,1.74M,-0.21
22-Nov-12,595.65,587,598,583.75,2.91M,1.39
21-Nov-12,587.46,582.42,590.98,580.35,3.49M,1.08
20-Nov-12,581.19,594.29,594.29,578.2,2.72M,-1.43
19-Nov-12,589.64,586,595.3,584.16,2.02M,0.65
16-Nov-12,585.84,572.75,596.75,572.75,6.85M,2.05
15-Nov-12,574.08,583.79,584.25,569.7,4.57M,-1.8
13-Nov-12,584.58,588.5,590,583.25,281.63K,-0.87
12-Nov-12,589.74,588.75,592.25,583.39,1.85M,0.44
9-Nov-12,587.17,591.25,591.25,586.25,2.97M,-1.12
8-Nov-12,593.83,593,596.14,591.25,2.61M,-1.21
7-Nov-12,601.1,595.5,603.5,593.76,2.35M,0.96
6-Nov-12,595.41,596,601.62,592.81,3.41M,0.13
5-Nov-12,594.61,595.77,597.65,591.88,2.48M,-0.4
2-Nov-12,597.02,592.75,601.15,592.27,3.52M,0.99
1-Nov-12,591.16,590.5,592.5,585.27,3.51M,0.07
31-Oct-12,590.75,587.5,593.62,586.39,3.26M,0.2
30-Oct-12,589.59,581.5,591.25,581.5,2.86M,0.98
29-Oct-12,583.88,580.25,584.75,576.83,2.37M,0.25
26-Oct-12,582.4,583.67,586.2,580.26,1.71M,-0.65
25-Oct-12,586.19,585.75,589.27,582.54,5.63M,-0.35
23-Oct-12,588.27,590.5,596,587.5,2.37M,-1.36
22-Oct-12,596.39,592.06,599.5,592.06,2.28M,0.09
19-Oct-12,595.84,591.5,599.25,591.5,5.47M,0.24
18-Oct-12,594.4,591,599.25,586.27,5.10M,0.31
17-Oct-12,592.54,594.01,594.75,589.31,2.85M,0.61
16-Oct-12,588.92,594.98,597.25,586.75,3.64M,-0.42
15-Oct-12,591.4,596.42,603,588.2,7.40M,-1.24
12-Oct-12,598.84,587.5,611.96,577.75,28.35M,-5.44
11-Oct-12,633.3,624,645.01,620.3,7.48M,1.16
10-Oct-12,626.04,626.77,632.04,622.4,2.97M,-1.26
9-Oct-12,634.06,626.25,637.5,621,4.54M,1.93
8-Oct-12,622.05,631.2,635.73,615,4.04M,-1.53
5-Oct-12,631.71,646.25,646.25,515.14,5.82M,-1.89
4-Oct-12,643.91,643.77,648.73,639.26,3.58M,-0.1
3-Oct-12,644.56,651.31,654.79,640.12,3.91M,-1.2
1-Oct-12,652.41,637.83,655.05,637.25,4.41M,2.95
28-Sep-12,633.74,640.25,644.98,631.55,4.84M,-0.56
27-Sep-12,637.34,648.12,648.25,633.69,6.91M,-1.54
26-Sep-12,647.33,644.5,650,641.79,4.24M,-0.34
25-Sep-12,649.51,647.5,652.75,647.01,4.42M,-0.08
24-Sep-12,650.04,650,652.48,643.79,4.43M,0.26
21-Sep-12,648.33,653.84,662.5,645.9,6.15M,-0.91
20-Sep-12,654.3,639.15,661.25,639.15,5.81M,0.63
18-Sep-12,650.2,645,654.75,644.5,3.59M,1.42
17-Sep-12,641.12,662.25,662.25,636.75,4.93M,-2.57
14-Sep-12,658.02,647,661.17,646.52,5.31M,3.02
13-Sep-12,638.76,634.7,641.73,629.5,2.62M,0.6
12-Sep-12,634.92,632.75,637.49,630.29,2.54M,0.4
11-Sep-12,632.38,625,633.99,618.65,2.72M,0.68
10-Sep-12,628.09,624,631.75,619.69,3.67M,0.66
8-Sep-12,624,619.3,624.98,619.3,316.32K,0.35
7-Sep-12,621.81,613.75,623.5,612.77,3.04M,2.69
6-Sep-12,605.5,587.62,606.98,587.62,3.81M,3.53
5-Sep-12,584.86,586.75,589.25,583.05,2.01M,-0.9
4-Sep-12,590.2,590.09,593,586.02,1.17M,-0.18
3-Sep-12,591.27,591.5,599.73,589.5,2.16M,0.15
31-Aug-12,590.41,596.5,596.5,588.69,2.91M,-1.3
30-Aug-12,598.17,595.96,601.54,592.51,5.59M,0.18
29-Aug-12,597.08,605.5,605.5,595.61,2.81M,-1.36
28-Aug-12,605.29,599.25,612.86,599.25,2.83M,0.38
27-Aug-12,602.98,607.55,611.62,601.4,3.95M,-1.34
24-Aug-12,611.2,612,614.59,608.5,3.36M,-1.31
23-Aug-12,619.3,608.75,620.75,606.06,7.36M,1.79
22-Aug-12,608.4,600.73,610,598.54,2.57M,1.02
21-Aug-12,602.25,591.25,609.75,591.25,6.10M,2.47
17-Aug-12,587.76,581,588.75,579.08,4.25M,1.54
16-Aug-12,578.86,582.04,582.04,575.26,1.86M,-0.6
14-Aug-12,582.34,578.33,583.75,572.34,2.02M,0.4
13-Aug-12,580.02,575.33,582.75,575.02,2.01M,0.3
10-Aug-12,578.26,569.5,580.25,566,2.82M,1.36
9-Aug-12,570.51,572.56,577.88,568.75,3.47M,-0.07
8-Aug-12,570.9,565.5,573.75,565,4.02M,1.34
7-Aug-12,563.33,558,567.35,555.52,2.73M,1.65
6-Aug-12,554.2,555.55,558.73,551.85,1.63M,0.38
3-Aug-12,552.12,549.06,554.34,546.27,1.55M,0.12
2-Aug-12,551.44,554.5,556.7,548.75,1.21M,-0.58
1-Aug-12,554.64,553.75,557.6,550.19,1.52M,-0.38
31-Jul-12,556.74,553.75,559,546.25,3.46M,0.78
30-Jul-12,552.42,540,553.75,539.39,3.58M,2.84
27-Jul-12,537.16,540.5,541,527.33,4.93M,1.17
26-Jul-12,530.95,541.75,541.75,525.31,5.99M,-2.06
25-Jul-12,542.14,543.5,545,537.5,3.52M,0
24-Jul-12,542.16,547.62,553,541.27,3.58M,-0.93
23-Jul-12,547.27,550,552.48,545.65,1.95M,-1.34
20-Jul-12,554.69,561.23,561.23,551.33,2.58M,-1.18
19-Jul-12,561.3,550,562.5,548.31,5.46M,3.04
18-Jul-12,544.73,542.81,547.23,540.75,3.94M,0.35
17-Jul-12,542.81,546.23,549.5,540.58,6.75M,0
16-Jul-12,542.83,557.5,560.35,540.81,9.22M,-2.62
13-Jul-12,557.45,554.5,564.7,554.5,13.38M,-1.53
12-Jul-12,566.1,562.5,570,554.75,27.14M,-8.36
11-Jul-12,617.75,612.5,625.6,611.25,8.47M,0.47
10-Jul-12,614.85,611,615.83,610.34,3.53M,0.88
9-Jul-12,609.49,605.27,617.23,600.5,3.66M,-0.27
6-Jul-12,611.16,619,621.25,610,2.44M,-1.44
5-Jul-12,620.06,620.06,622,615.62,2.89M,0.03
4-Jul-12,619.85,625,626.21,617.25,3.20M,-0.45
3-Jul-12,622.64,629.06,629.06,619.15,3.21M,-0.35
2-Jul-12,624.85,625.75,629.7,622.67,2.59M,-0.39
29-Jun-12,627.3,623.5,629.75,619.05,4.68M,1.45
28-Jun-12,618.33,616.25,624.25,612.09,3.81M,0.21
27-Jun-12,617.02,613,618.75,612.11,4.34M,1.13
26-Jun-12,610.1,613.27,614.98,607.39,5.17M,-1.12
25-Jun-12,617.04,618.73,622,614.56,3.97M,-0.25
22-Jun-12,618.61,612.44,621.12,606.61,3.21M,-0.68
21-Jun-12,622.83,614,625.75,610.04,3.27M,0.86
20-Jun-12,617.52,620,621.25,613.24,3.27M,-0.28
19-Jun-12,619.25,625,626.25,614.48,3.21M,-1.38
18-Jun-12,627.92,633.75,636.09,624.12,3.56M,-0.43
15-Jun-12,630.64,627.51,633,625.69,3.16M,0.97
14-Jun-12,624.58,615.25,627.5,615.25,3.94M,1.14
13-Jun-12,617.52,612.81,622.42,610.5,3.08M,0.49
12-Jun-12,614.51,600.55,617.5,600.55,2.07M,1.34
11-Jun-12,606.41,606.75,613.19,603.73,1.78M,0.26
8-Jun-12,604.81,622.23,622.23,598.2,2.78M,-1.37
7-Jun-12,613.24,612,616.21,609.04,3.32M,1.55
6-Jun-12,603.88,599.3,608.34,599.1,4.39M,1.12
5-Jun-12,597.21,596.25,602.98,593.67,3.00M,0.14
4-Jun-12,596.4,593.5,599.09,586.25,2.41M,-0.15
1-Jun-12,597.3,603.75,607.88,595.75,3.27M,-1.65
31-May-12,607.34,602,638,597.77,10.81M,-0.12
30-May-12,608.08,601.75,614.7,598.17,4.03M,0.95
29-May-12,602.38,597.75,606.25,594.5,2.57M,0.99
28-May-12,596.45,598.5,599.5,590.65,2.36M,0.55
25-May-12,593.21,590.75,596.25,587.76,2.16M,-0.33
24-May-12,595.2,587.25,597.23,578.25,3.81M,1.39
23-May-12,587.05,588.75,591.2,576.8,2.70M,0.3
22-May-12,585.27,588.75,592.01,580.91,2.91M,0.03
21-May-12,585.11,596.23,596.38,581,2.39M,-1.78
18-May-12,595.71,581.34,601.25,575.54,2.97M,0.52
17-May-12,592.64,592.11,594.36,586.6,2.90M,0.09
16-May-12,592.11,594.5,596.25,588.5,4.29M,-1.94
15-May-12,603.8,576.25,607.25,576.25,5.13M,3.26
14-May-12,584.74,580.05,586.38,576.02,3.96M,1.2
11-May-12,577.83,586,590,573.01,4.45M,-1.4
10-May-12,586.05,592,596.21,580.58,4.54M,-0.93
9-May-12,591.56,592,598.7,588.15,5.25M,-1.16
8-May-12,598.48,598.75,601.94,582.29,5.76M,-1.79
7-May-12,609.4,602.25,612.2,591.98,5.36M,-0.18
4-May-12,610.49,620.5,624.5,605.85,5.40M,-1.65
3-May-12,620.73,615,624.31,615,5.70M,0.44
2-May-12,618,616.25,622,615.44,5.06M,0.4
30-Apr-12,615.52,598,617,597.59,5.43M,2.77
28-Apr-12,598.95,599.44,601.08,596.77,247.48K,0.2
27-Apr-12,597.75,589.25,599.5,588.75,7.03M,1.48
26-Apr-12,589.05,587.5,594.7,585.59,8.57M,0.27
25-Apr-12,587.49,587.42,591.25,575.81,12.32M,0.02
24-Apr-12,587.39,577.66,591.2,549.58,26.52M,1.67
23-Apr-12,577.73,597.5,597.5,576.25,9.07M,-4.01
20-Apr-12,601.85,598.69,607.1,590.62,5.75M,0.08
19-Apr-12,601.35,594.98,603.74,592,8.56M,1.44
18-Apr-12,592.81,600,600.64,588.75,9.58M,-0.4
17-Apr-12,595.17,599.75,599.75,584.02,11.84M,0.68
16-Apr-12,591.14,600,606.64,583.26,16.75M,-1.58
13-Apr-12,600.64,629.5,630.67,597.27,37.63M,-12.65
12-Apr-12,687.66,705.69,707.96,684.61,5.90M,-1.92
11-Apr-12,701.1,692.24,706.25,685.8,4.09M,1.19
10-Apr-12,692.85,710.5,711.91,684.25,3.62M,-1.82
9-Apr-12,705.69,709.38,714.84,703.1,3.27M,-0.99
4-Apr-12,712.77,712.25,718.74,711,2.63M,-0.26
3-Apr-12,714.61,716.58,719.41,710.64,2.73M,0.29
2-Apr-12,712.55,716,722.19,710.25,2.43M,-0.56
30-Mar-12,716.58,702.48,718.25,700.75,3.98M,2.66
29-Mar-12,698,705.12,709.59,691.95,7.00M,-1.8
28-Mar-12,710.77,716.5,718.67,706,2.96M,-1.14
27-Mar-12,718.98,715,725.94,708.08,3.80M,1.6
26-Mar-12,707.69,717.25,717.25,705.27,2.46M,-1.46
23-Mar-12,718.17,708.25,720.69,707.6,2.75M,1.57
22-Mar-12,707.08,718.5,718.64,703.58,2.83M,-1.36
21-Mar-12,716.83,708.11,722.5,705.25,3.13M,1.27
20-Mar-12,707.84,706.5,713.3,700.75,4.61M,-0.22
19-Mar-12,709.38,723.75,725,702.83,3.03M,-0.96
16-Mar-12,716.24,726.25,728.25,711.79,4.52M,-0.59
15-Mar-12,720.48,723.75,726.29,717.62,3.13M,0.11
14-Mar-12,719.71,722.5,728.75,713.49,5.30M,0.67
13-Mar-12,714.95,710.99,717.46,710.5,3.86M,1.5
12-Mar-12,704.35,728.75,728.75,695.25,3.65M,-1.33
9-Mar-12,713.83,723.5,725.75,712,3.32M,-0.99
7-Mar-12,720.96,710.5,723.75,708.77,3.95M,1.1
6-Mar-12,713.11,701.27,720,700.27,5.17M,1.52
5-Mar-12,702.46,714.52,715.96,699.17,2.89M,-1.69
3-Mar-12,714.52,711.71,717.34,711.71,86.78K,0.44
2-Mar-12,711.42,716.25,716.25,703.27,3.04M,-0.38
1-Mar-12,714.16,712.89,718.75,701.25,4.90M,-0.93
29-Feb-12,720.86,723.5,727.02,716.05,4.43M,0.38
28-Feb-12,718.1,721.5,727.5,713.74,3.98M,-0.38
27-Feb-12,720.84,741.25,741.25,718,3.46M,-2.19
24-Feb-12,737.01,733,743.5,730.88,4.27M,0.51
23-Feb-12,733.29,734.75,745.65,729.05,5.24M,-0.65
22-Feb-12,738.06,726.3,748.5,726.3,5.21M,0.48
21-Feb-12,734.56,732.5,739.98,727.81,3.02M,-0.32
17-Feb-12,736.95,729.06,744.5,725.04,5.73M,1.34
16-Feb-12,727.24,716,729.42,715.14,4.13M,1.57
15-Feb-12,716.02,703.75,718.75,703.75,3.59M,2.25
14-Feb-12,700.26,694,702.48,691,2.74M,0.45
13-Feb-12,697.1,693.81,700.12,689.27,2.87M,-0.07
10-Feb-12,697.6,699.75,700.5,687.79,2.59M,-0.69
9-Feb-12,702.48,687.25,705.52,682.96,5.08M,1.47
8-Feb-12,692.29,687,695.5,685.34,3.34M,1.53
7-Feb-12,681.88,701.25,701.25,678.41,3.61M,-1.78
6-Feb-12,694.27,701.27,701.98,688.02,3.97M,-0.22
3-Feb-12,695.81,685.01,698,685.01,5.82M,0.95
2-Feb-12,689.25,685.02,695.75,682.5,5.77M,0.52
1-Feb-12,685.67,684.92,687,673.91,3.13M,-0.12
31-Jan-12,686.5,678,688.66,676.5,4.33M,1.24
30-Jan-12,678.08,674.73,681.3,672.5,4.79M,-0.47
27-Jan-12,681.25,675.5,683.75,671.55,6.11M,2.22
25-Jan-12,666.45,658.75,668.75,656.25,5.27M,1.72
24-Jan-12,655.2,654.5,659.9,648.75,2.83M,0.79
23-Jan-12,650.08,647.5,653.88,647.25,2.58M,0.44
20-Jan-12,647.2,649,652.42,644.08,5.82M,-0.23
19-Jan-12,648.67,654,655.7,644.15,4.83M,-0.66
18-Jan-12,653.01,661,661,646.25,4.85M,-1.88
17-Jan-12,665.51,662.5,668.2,658.46,4.37M,0.83
16-Jan-12,660.04,645.31,661,644.77,6.59M,2.17
13-Jan-12,646.05,654.5,654.75,638.06,10.45M,-0.16
12-Jan-12,647.06,687.5,687.5,644.51,24.49M,-8.43
11-Jan-12,706.65,717,723.73,703.25,6.90M,-1.29
10-Jan-12,715.9,717.5,718.85,712.55,5.59M,0.95
9-Jan-12,709.14,711.88,716.58,704.3,4.13M,0.05
7-Jan-12,708.8,709.73,712.88,707.01,382.08K,0.11
6-Jan-12,708.04,709.5,716.9,702.77,3.54M,-0.28
5-Jan-12,710.04,709.8,719,707.86,3.56M,-0.5
4-Jan-12,713.6,711.25,718.75,710.26,3.67M,-0.35
3-Jan-12,716.08,706.02,721.74,705,4.45M,1.97
2-Jan-12,702.24,689.8,704.16,685.5,2.91M,1.49
30-Dec-11,691.91,686,693.75,685.38,2.65M,0.93
29-Dec-11,685.52,689.5,693.73,682.76,4.42M,-1.43
28-Dec-11,695.5,692.25,701,687.89,3.43M,0.82
27-Dec-11,689.85,691.25,699.75,684.06,3.09M,-0.59
26-Dec-11,693.96,672.75,696.75,672.75,2.12M,3.01
23-Dec-11,673.69,685,685,670.81,3.52M,-0.96
22-Dec-11,680.21,662.5,687,662.5,6.35M,-0.81
21-Dec-11,685.75,679.75,688.7,670,4.21M,2.78
20-Dec-11,667.19,672.5,674.54,662.77,5.24M,-0.29
19-Dec-11,669.1,672.5,675.89,663.95,6.03M,-1.76
16-Dec-11,681.12,673.75,697.2,672.99,6.83M,0.3
15-Dec-11,679.09,681.58,683.59,666.25,5.03M,-0.87
14-Dec-11,685.06,687.5,691.81,681.25,4.93M,-0.43
13-Dec-11,688.05,682.83,691.23,677.17,4.82M,0.44
12-Dec-11,685.06,679.98,689,674.45,5.51M,1.1
9-Dec-11,677.58,667.04,684.95,665.05,5.29M,-0.48
8-Dec-11,680.86,686.75,689.5,674.02,3.65M,-1.29
7-Dec-11,689.74,676.25,693.1,671.01,4.04M,2.14
5-Dec-11,675.29,672.5,679.44,668.8,3.73M,0.26
2-Dec-11,673.54,662.75,678.86,661.98,4.73M,1.46
1-Dec-11,663.84,668.5,672.71,657.65,4.06M,1.86
30-Nov-11,651.71,645.25,656.25,640.25,5.82M,0.34
29-Nov-11,649.49,655.55,657.01,645.31,5.33M,-1.45
28-Nov-11,659.04,655.01,662.48,653.11,3.65M,1.4
25-Nov-11,649.92,663.75,663.75,647.75,4.01M,-2.49
24-Nov-11,666.55,660.25,671,646.65,6.62M,0.51
23-Nov-11,663.16,668.75,672.39,654.34,6.40M,-2.62
22-Nov-11,681,650,691.23,650,7.43M,2.02
21-Nov-11,667.52,680,683.71,656.58,4.68M,-2.58
18-Nov-11,685.2,682.76,691.11,680,2.37M,-0.46
17-Nov-11,688.38,692.08,697.25,683.23,3.18M,-0.89
16-Nov-11,694.58,698.75,701,689.58,3.28M,-0.71
15-Nov-11,699.58,700.02,705,695.39,2.55M,-0.37
14-Nov-11,702.2,702.54,708.1,699.5,2.32M,1.19
11-Nov-11,693.92,652.67,701.92,652.67,4.72M,-2.1
9-Nov-11,708.83,711.25,716.81,706.25,3.34M,-0.24
8-Nov-11,710.52,703.76,712,697.71,3.05M,0.57
4-Nov-11,706.49,711.25,712.73,697.89,3.82M,0.85
3-Nov-11,700.52,708.5,710.5,691.8,5.39M,-1.14
2-Nov-11,708.6,705,713.48,704.35,2.66M,-0.08
1-Nov-11,709.15,710,718.52,704.5,3.95M,-1.42
31-Oct-11,719.39,714,724.44,714,5.15M,0.66
28-Oct-11,714.66,730.25,742.84,711.26,12.43M,0.7
26-Oct-11,709.66,715.48,717.49,707.85,914.45K,-0.7
25-Oct-11,714.67,702.75,724.75,702.75,7.84M,3.3
24-Oct-11,691.83,687.5,693.7,685.3,3.04M,1.64
21-Oct-11,680.66,686.89,687.25,676.75,3.43M,-0.91
20-Oct-11,686.89,673,689.25,671.89,2.79M,0.73
19-Oct-11,681.94,680.5,683.75,675.27,5.07M,0.97
18-Oct-11,675.39,674.98,681.25,671.92,5.26M,-1.64
17-Oct-11,686.64,690.27,691.23,680.05,7.07M,0.1
14-Oct-11,685.94,677.77,689.17,671.58,9.80M,1.75
13-Oct-11,674.17,679.75,682.25,671.25,9.02M,0.65
12-Oct-11,669.84,648.75,672,648.75,17.32M,6.98
11-Oct-11,626.14,648.35,648.75,622.5,11.17M,-3.3
10-Oct-11,647.49,636.25,650.23,632.1,8.47M,3.24
7-Oct-11,627.17,640,643.73,621.91,9.23M,2.52
5-Oct-11,611.74,614.49,624.75,607.02,5.39M,0.35
4-Oct-11,609.62,613.05,620.44,603.4,3.92M,-1.51
3-Oct-11,618.98,622.5,629.5,616.92,4.94M,-2.26
30-Sep-11,633.26,632.98,641,627.05,5.37M,-0.71
29-Sep-11,637.77,620.5,642.49,617.81,11.63M,3.27
28-Sep-11,617.56,620,635,613.12,10.03M,1.07
27-Sep-11,611.04,594.3,617.16,594.3,5.17M,3.79
26-Sep-11,588.75,586.25,591.25,575.27,3.27M,0.69
23-Sep-11,584.7,582,597.45,580.25,5.22M,-0.59
22-Sep-11,588.15,596,602.95,584.16,4.52M,-3.41
21-Sep-11,608.91,610,613.73,605,3.70M,-0.04
20-Sep-11,609.14,594.25,610,593.79,4.50M,3.13
19-Sep-11,590.66,599.75,602.9,589.02,3.28M,-1.36
16-Sep-11,598.79,614.48,614.48,593.4,5.65M,-0.61
15-Sep-11,602.48,594.5,607.12,582.5,6.85M,2.48
14-Sep-11,587.91,562.75,591.73,562.25,8.62M,5.83
13-Sep-11,555.51,555.77,564.92,548.94,5.18M,1.07
12-Sep-11,549.61,552,554.34,545.16,4.10M,-3.34
9-Sep-11,568.58,582.02,582.02,565.25,6.20M,-2.74
8-Sep-11,584.61,575,588.5,574.75,5.51M,2.05
7-Sep-11,572.86,574.48,578.58,566.91,6.58M,-0.48
6-Sep-11,575.64,563.48,580,555.56,5.41M,1.65
5-Sep-11,566.27,573.42,573.42,560.05,5.45M,-2.33
2-Sep-11,579.8,596.25,596.25,568.83,7.48M,-1.01
30-Aug-11,585.74,582.75,590,570,6.07M,2.03
29-Aug-11,574.06,559.75,578.06,558,5.61M,4.25
26-Aug-11,550.64,546.62,563.23,545.66,10.51M,0.88
25-Aug-11,545.85,562.55,566.27,540.38,13.43M,-3
24-Aug-11,562.73,570,571.24,557.5,4.30M,-1.14
23-Aug-11,569.24,550.31,575.66,548.5,8.57M,3.75
22-Aug-11,548.65,553.48,561.27,543.75,7.85M,-1.35
19-Aug-11,556.17,568.5,568.5,542.9,14.45M,-5.5
18-Aug-11,588.52,616.25,617.02,585.75,5.34M,-3.87
17-Aug-11,612.24,599,616.38,599,4.27M,2.07
16-Aug-11,599.83,607.5,609.56,593.08,5.07M,1.02
12-Aug-11,593.8,622,622,585.59,7.05M,-2.68
11-Aug-11,610.15,608,617.25,603.74,4.10M,-0.26
10-Aug-11,611.77,612,619.1,602.77,6.98M,3.05
9-Aug-11,593.64,587.75,609.99,587.55,8.42M,-3.88
8-Aug-11,617.62,625,625,607.75,8.09M,-4.66
5-Aug-11,647.8,660.9,660.9,631.25,7.88M,-4.35
4-Aug-11,677.29,685,689.99,676,3.26M,-0.86
3-Aug-11,683.15,683.75,684.92,677.12,2.82M,-0.67
2-Aug-11,687.74,699.64,699.64,686.25,2.47M,-2.28
1-Aug-11,703.77,695.02,705.95,695.02,3.05M,1.41
29-Jul-11,693.98,685.25,695.61,681.35,4.88M,0.9
28-Jul-11,687.77,691.25,693.48,683.62,4.74M,-1.63
27-Jul-11,699.16,700.25,708.98,697.8,4.25M,-0.18
26-Jul-11,700.45,702.25,706,696.88,3.42M,-0.21
25-Jul-11,701.94,704.5,706.26,697.77,3.70M,-0.72
22-Jul-11,707.06,696.08,711,692.5,3.87M,2.17
21-Jul-11,692.02,686.3,696.12,684.2,2.95M,0.57
20-Jul-11,688.11,693.2,693.2,686.25,3.11M,0.07
19-Jul-11,687.62,680.25,690.5,679.16,4.16M,1.37
18-Jul-11,678.35,683.75,685.81,676.84,4.70M,-0.66
15-Jul-11,682.84,686,690.74,680,3.20M,-0.33
14-Jul-11,685.09,690.06,691,682.75,5.45M,-1.33
13-Jul-11,694.33,691.5,701.84,690.26,6.67M,-0.51
12-Jul-11,697.89,712.5,712.5,686.7,14.83M,-4.44
11-Jul-11,730.29,738.48,744.02,722.14,4.60M,-1.86
8-Jul-11,744.14,750,755.98,741.81,2.83M,-0.64
7-Jul-11,748.92,738.8,750,735.75,2.88M,1.42
